label,precision,recall,f1-score,support
location,0.7096502317741256,0.7534675615212528,0.7309027777777779,2235
micro avg,0.7096502317741256,0.7534675615212528,0.7309027777777779,2235
macro avg,0.7096502317741256,0.7534675615212528,0.7309027777777779,2235
weighted avg,0.7096502317741256,0.7534675615212528,0.7309027777777779,2235
