epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.01,1.9207,,,,,
0.03,0.4906,,,,,
0.04,0.3984,,,,,
0.06,0.3673,,,,,
0.07,0.2855,,,,,
0.09,0.2774,,,,,
0.1,0.272,,,,,
0.12,0.2685,,,,,
0.13,0.2363,,,,,
0.15,0.2177,,,,,
0.16,0.2273,,,,,
0.17,0.1967,,,,,
0.19,0.1723,,,,,
0.2,0.1998,,,,,
0.22,0.204,,,,,
0.23,0.1873,,,,,
0.25,0.1546,,,,,
0.26,0.1711,,,,,
0.28,0.1705,,,,,
0.29,0.168,,,,,
0.3,0.16,,,,,
0.32,0.1837,,,,,
0.33,0.1586,,,,,
0.35,0.1966,,,,,
0.36,0.1864,,,,,
0.38,0.1863,,,,,
0.39,0.183,,,,,
0.41,0.1718,,,,,
0.42,0.1795,,,,,
0.44,0.1385,,,,,
0.45,0.161,,,,,
0.46,0.1881,,,,,
0.48,0.1389,,,,,
0.49,0.1618,,,,,
0.51,0.1532,,,,,
0.52,0.1199,,,,,
0.54,0.1625,,,,,
0.55,0.1755,,,,,
0.57,0.1414,,,,,
0.58,0.1708,,,,,
0.6,0.1537,,,,,
0.61,0.1487,,,,,
0.62,0.1959,,,,,
0.64,0.1678,,,,,
0.65,0.1232,,,,,
0.67,0.1754,,,,,
0.68,0.1204,,,,,
0.7,0.1654,,,,,
0.71,0.1549,,,,,
0.73,0.1607,,,,,
0.74,0.1255,,,,,
0.76,0.0999,,,,,
0.77,0.1352,,,,,
0.78,0.1648,,,,,
0.8,0.133,,,,,
0.81,0.1653,,,,,
0.83,0.1538,,,,,
0.84,0.1465,,,,,
0.86,0.1687,,,,,
0.87,0.1592,,,,,
0.89,0.1178,,,,,
0.9,0.1179,,,,,
0.91,0.1229,,,,,
0.93,0.1494,,,,,
0.94,0.1025,,,,,
0.96,0.161,,,,,
0.97,0.1268,,,,,
0.99,0.0915,,,,,
1.0,0.1248,0.2428324818611145,0.4310672236992024,0.4975887768522578,0.46194546194546193,0.9354118264258413
1.02,0.1143,,,,,
1.03,0.1067,,,,,
1.05,0.0997,,,,,
1.06,0.0961,,,,,
1.07,0.127,,,,,
1.09,0.1047,,,,,
1.1,0.1064,,,,,
1.12,0.1259,,,,,
1.13,0.0914,,,,,
1.15,0.0869,,,,,
1.16,0.103,,,,,
1.18,0.0797,,,,,
1.19,0.0912,,,,,
1.21,0.1205,,,,,
1.22,0.1049,,,,,
1.23,0.0754,,,,,
1.25,0.0802,,,,,
1.26,0.1144,,,,,
1.28,0.0977,,,,,
1.29,0.0657,,,,,
1.31,0.1093,,,,,
1.32,0.103,,,,,
1.34,0.0852,,,,,
1.35,0.1,,,,,
1.37,0.1054,,,,,
1.38,0.0949,,,,,
1.39,0.0961,,,,,
1.41,0.0636,,,,,
1.42,0.1267,,,,,
1.44,0.0846,,,,,
1.45,0.101,,,,,
1.47,0.1019,,,,,
1.48,0.0767,,,,,
1.5,0.1013,,,,,
1.51,0.0885,,,,,
1.52,0.0754,,,,,
1.54,0.1074,,,,,
1.55,0.1024,,,,,
1.57,0.1023,,,,,
1.58,0.1406,,,,,
1.6,0.1228,,,,,
1.61,0.114,,,,,
1.63,0.0722,,,,,
1.64,0.0936,,,,,
1.66,0.088,,,,,
1.67,0.0729,,,,,
1.68,0.104,,,,,
1.7,0.0698,,,,,
1.71,0.0798,,,,,
1.73,0.1211,,,,,
1.74,0.0573,,,,,
1.76,0.0641,,,,,
1.77,0.0958,,,,,
1.79,0.0886,,,,,
1.8,0.1062,,,,,
1.82,0.0669,,,,,
1.83,0.1049,,,,,
1.84,0.0829,,,,,
1.86,0.0627,,,,,
1.87,0.1065,,,,,
1.89,0.0698,,,,,
1.9,0.0985,,,,,
1.92,0.1042,,,,,
1.93,0.0898,,,,,
1.95,0.1073,,,,,
1.96,0.1013,,,,,
1.97,0.0982,,,,,
1.99,0.1163,,,,,
2.0,0.0718,0.22618764638900757,0.46661802261948193,0.5607189829022359,0.5093588211867781,0.9386195008618752
2.02,0.054,,,,,
2.03,0.0616,,,,,
2.05,0.0744,,,,,
2.06,0.069,,,,,
2.08,0.0621,,,,,
2.09,0.0451,,,,,
2.11,0.0725,,,,,
2.12,0.0544,,,,,
2.13,0.0594,,,,,
2.15,0.0619,,,,,
2.16,0.0652,,,,,
2.18,0.0602,,,,,
2.19,0.0809,,,,,
2.21,0.0643,,,,,
2.22,0.0527,,,,,
2.24,0.0543,,,,,
2.25,0.0544,,,,,
2.27,0.0804,,,,,
2.28,0.0816,,,,,
2.29,0.0747,,,,,
2.31,0.0492,,,,,
2.32,0.0506,,,,,
2.34,0.0542,,,,,
2.35,0.0676,,,,,
2.37,0.085,,,,,
2.38,0.0644,,,,,
2.4,0.0552,,,,,
2.41,0.0588,,,,,
2.43,0.0458,,,,,
2.44,0.0587,,,,,
2.45,0.0663,,,,,
2.47,0.076,,,,,
2.48,0.0748,,,,,
2.5,0.0737,,,,,
2.51,0.0537,,,,,
2.53,0.0644,,,,,
2.54,0.0624,,,,,
2.56,0.074,,,,,
2.57,0.0569,,,,,
2.58,0.0827,,,,,
2.6,0.0654,,,,,
2.61,0.0749,,,,,
2.63,0.0692,,,,,
2.64,0.0644,,,,,
