label,precision,recall,f1-score,support
location,0.6841437632135307,0.7415215398716773,0.7116780294699803,2182
micro avg,0.6841437632135307,0.7415215398716773,0.7116780294699803,2182
macro avg,0.6841437632135307,0.7415215398716773,0.7116780294699803,2182
weighted avg,0.6841437632135307,0.7415215398716773,0.7116780294699803,2182
