best_epoch_by_valid_f1_curve_only,best_valid_f1_from_curve_only,note,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
19.98,0.7097602739726027,No checkpoint saved. Final epoch model was evaluated.,2097.982404232025,0.00010174257477046922,0.9990791896869244,0.9992325402916347,0.9991558591052107,0.9999603736762331,0.37058255076408386,0.683429513602638,0.7382012466607302,0.7097602739726027,0.9595655348667397,0.32841914892196655,0.6841437632135307,0.7415215398716773,0.7116780294699803,0.9620838931183758,1.0,0,55,7434,4460,1486,1488,0,4460
