label,precision,recall,f1-score,support
location,0.7154989384288747,0.7586672669968483,0.7364510489510488,2221
micro avg,0.7154989384288747,0.7586672669968483,0.7364510489510488,2221
macro avg,0.7154989384288747,0.7586672669968483,0.7364510489510488,2221
weighted avg,0.7154989384288747,0.7586672669968483,0.7364510489510488,2221
