label,precision,recall,f1-score,support
location,0.6427378964941569,0.7136237256719185,0.676328502415459,1079
micro avg,0.6427378964941569,0.7136237256719185,0.676328502415459,1079
macro avg,0.6427378964941569,0.7136237256719185,0.676328502415459,1079
weighted avg,0.6427378964941569,0.7136237256719185,0.676328502415459,1079
