epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,967,0.14387233555316925,0.592327150084317,0.6323132313231323,0.6116673922507619,0.9517587026634162
2.0,1935,0.13051965832710266,0.6196319018404908,0.7272727272727273,0.6691511387163561,0.9572551216631588
3.0,2902,0.12871399521827698,0.6436,0.7241224122412241,0.6814908936891148,0.9607679844949503
4.0,3870,0.17030325531959534,0.6579710144927536,0.7151215121512151,0.6853569117964202,0.9599049104371394
5.0,4837,0.18586251139640808,0.6613756613756614,0.7313231323132313,0.6945928617225903,0.9607831261450873
6.0,5805,0.2046217918395996,0.6718178121187475,0.7434743474347435,0.7058320871608631,0.9617521917538573
7.0,6772,0.21425241231918335,0.6892872385830132,0.7268226822682268,0.7075575027382256,0.9625244159108459
8.0,7740,0.23639164865016937,0.6832635983263599,0.7349234923492349,0.7081526452732005,0.9623275744590646
9.0,8707,0.24165068566799164,0.6917391304347826,0.716021602160216,0.703670942061035,0.9619490332056387
10.0,9675,0.25172457098960876,0.67429055484964,0.7164716471647165,0.6947414357407812,0.9612525172993353
11.0,10642,0.2613561451435089,0.6847599164926931,0.738073807380738,0.7104180203595407,0.962100449707009
12.0,11610,0.28189629316329956,0.6943048576214406,0.7461746174617462,0.7193058568329718,0.963008948715231
13.0,12577,0.29151448607444763,0.6945137157107232,0.7520252025202521,0.7221261884183234,0.9630997986160532
14.0,13545,0.28609269857406616,0.6976744186046512,0.729072907290729,0.7130281690140846,0.9632512151174235
15.0,14512,0.28321999311447144,0.6976744186046512,0.7425742574257426,0.7194244604316546,0.9630997986160532
16.0,15480,0.30635398626327515,0.6897414512093412,0.7443744374437443,0.716017316017316,0.9635389064700272
17.0,16447,0.31420615315437317,0.6980033277870217,0.7551755175517552,0.7254647643752702,0.9635237648198901
18.0,17415,0.32233431935310364,0.7048141891891891,0.7511251125112511,0.7272331154684096,0.9636146147207123
19.0,18382,0.3319123387336731,0.7058823529411765,0.7560756075607561,0.7301173402868318,0.9633420650182457
19.99,19340,0.3314482271671295,0.7095681625740897,0.7542754275427542,0.731239092495637,0.9634177732689309
