label,precision,recall,f1-score,support
location,0.676818950930626,0.7421150278293135,0.7079646017699115,1078
micro avg,0.676818950930626,0.7421150278293135,0.7079646017699115,1078
macro avg,0.676818950930626,0.7421150278293135,0.7079646017699115,1078
weighted avg,0.676818950930626,0.7421150278293135,0.7079646017699115,1078
