epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,688,0.13616906106472015,0.5293609671848014,0.5686456400742115,0.5483005366726297,0.951558868801497
2.0,1377,0.1275198608636856,0.578391551584078,0.660482374768089,0.6167171935902989,0.9572329701506052
3.0,2066,0.15154848992824554,0.6175438596491228,0.6530612244897959,0.6348061316501352,0.9578064165635469
4.0,2755,0.184766486287117,0.6285963382737576,0.6688311688311688,0.6480898876404494,0.9580478676847856
5.0,3443,0.1815568208694458,0.6283557046979866,0.6948051948051948,0.6599118942731278,0.960643467238101
6.0,4132,0.22130706906318665,0.6434707903780069,0.6948051948051948,0.6681534344335415,0.9604020161168624
7.0,4821,0.21546293795108795,0.6423785594639866,0.7115027829313544,0.6751760563380282,0.960281290556243
8.0,5510,0.2516374886035919,0.6277915632754343,0.7040816326530612,0.6637516397026673,0.9594965744122175
9.0,6198,0.2677297592163086,0.638911788953009,0.7189239332096475,0.6765604539502401,0.9600096580448495
10.0,6887,0.31224334239959717,0.6407079646017699,0.6716141001855288,0.6557971014492754,0.9587722210485015
11.0,7576,0.29964983463287354,0.6622574955908289,0.6966604823747681,0.6790235081374323,0.9601303836054689
12.0,8265,0.3010348975658417,0.6548135299219427,0.7003710575139147,0.6768265351860152,0.9611263694805783
13.0,8953,0.30268338322639465,0.6606060606060606,0.7077922077922078,0.683385579937304,0.9614281833821265
14.0,9642,0.3109627366065979,0.6469115191986644,0.7189239332096475,0.6810193321616873,0.9612772764313524
15.0,10331,0.31915488839149475,0.6556962025316456,0.7207792207792207,0.6866990720282811,0.96169981589352
16.0,11020,0.3149857819080353,0.6692913385826772,0.7096474953617811,0.6888788833858623,0.9624543506473908
17.0,11708,0.32010582089424133,0.6573367260390162,0.7189239332096475,0.6867523260965884,0.9627259831587843
18.0,12397,0.335974782705307,0.6746242263483643,0.7077922077922078,0.6908103214124038,0.9622732623064618
19.0,13086,0.32971808314323425,0.6675347222222222,0.7133580705009277,0.6896860986547084,0.961880904234449
19.98,13760,0.3295160233974457,0.6658053402239449,0.7170686456400742,0.6904868244752121,0.9623939878670812
