label,precision,recall,f1-score,support
location,0.670843776106934,0.7313296903460837,0.6997821350762526,1098
micro avg,0.670843776106934,0.7313296903460837,0.6997821350762526,1098
macro avg,0.670843776106934,0.7313296903460837,0.6997821350762526,1098
weighted avg,0.670843776106934,0.7313296903460837,0.6997821350762526,1098
