best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
8.0,D:/Jessy/similar-location/runs_ratio_exp\DLR_100_SYN_60_seed22\checkpoint-5316,1094.5581362247467,0.0019225198775529861,0.991237237720074,0.9934735315445975,0.9923541247484909,0.9994598296783531,0.24048155546188354,0.6579159935379645,0.7397820163487738,0.6964514749893118,0.9594496095202678,0.23755629360675812,0.6402243589743589,0.731350114416476,0.6827600939970092,0.9580602096989516,1.0,0.6,22,7434,4460,1486,1488,6168,10628
