epoch,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
9.24,0.0015,,,,,
9.27,0.0038,,,,,
9.3,0.0025,,,,,
9.33,0.0016,,,,,
9.36,0.0051,,,,,
9.39,0.0047,,,,,
9.42,0.0024,,,,,
9.45,0.0019,,,,,
9.48,0.0022,,,,,
9.51,0.002,,,,,
9.54,0.0023,,,,,
9.57,0.0021,,,,,
9.6,0.0027,,,,,
9.63,0.0019,,,,,
9.66,0.003,,,,,
9.69,0.0016,,,,,
9.72,0.0033,,,,,
9.75,0.0033,,,,,
9.78,0.0029,,,,,
9.81,0.0021,,,,,
9.84,0.0024,,,,,
9.87,0.0047,,,,,
9.9,0.0029,,,,,
9.93,0.0029,,,,,
9.96,0.0013,,,,,
9.99,0.0089,,,,,
10.0,,0.2611038088798523,0.6697713801862828,0.7184377838328792,0.6932515337423312,0.9600743770918557
10.02,0.0035,,,,,
10.05,0.0015,,,,,
10.08,0.0009,,,,,
10.11,0.0018,,,,,
10.14,0.0027,,,,,
10.17,0.0013,,,,,
10.2,0.0019,,,,,
10.23,0.0022,,,,,
10.26,0.0014,,,,,
10.29,0.002,,,,,
10.32,0.0037,,,,,
10.35,0.0018,,,,,
10.38,0.0014,,,,,
10.41,0.0029,,,,,
10.44,0.0032,,,,,
10.47,0.0028,,,,,
10.5,0.0028,,,,,
10.53,0.0017,,,,,
10.56,0.0019,,,,,
10.59,0.0009,,,,,
10.62,0.0014,,,,,
10.65,0.001,,,,,
10.68,0.0014,,,,,
10.71,0.0026,,,,,
10.74,0.0031,,,,,
10.78,0.0025,,,,,
10.81,0.0055,,,,,
10.84,0.0013,,,,,
10.87,0.0019,,,,,
10.9,0.0015,,,,,
10.93,0.0034,,,,,
10.96,0.0043,,,,,
10.99,0.0043,,,,,
11.0,,0.27436888217926025,0.6723989681857265,0.7102633969118983,0.6908127208480566,0.9590777240609892
