epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.01,1.7314,,,,,
0.03,0.4941,,,,,
0.04,0.3554,,,,,
0.06,0.3391,,,,,
0.07,0.3031,,,,,
0.09,0.2891,,,,,
0.1,0.2324,,,,,
0.12,0.2509,,,,,
0.13,0.2111,,,,,
0.15,0.2148,,,,,
0.16,0.2044,,,,,
0.17,0.2246,,,,,
0.19,0.2049,,,,,
0.2,0.1869,,,,,
0.22,0.1872,,,,,
0.23,0.1708,,,,,
0.25,0.1616,,,,,
0.26,0.1803,,,,,
0.28,0.1483,,,,,
0.29,0.1721,,,,,
0.3,0.1846,,,,,
0.32,0.1679,,,,,
0.33,0.1791,,,,,
0.35,0.1627,,,,,
0.36,0.1896,,,,,
0.38,0.1447,,,,,
0.39,0.1623,,,,,
0.41,0.2112,,,,,
0.42,0.196,,,,,
0.44,0.2156,,,,,
0.45,0.1667,,,,,
0.46,0.1625,,,,,
0.48,0.1614,,,,,
0.49,0.1489,,,,,
0.51,0.1482,,,,,
0.52,0.117,,,,,
0.54,0.1666,,,,,
0.55,0.1898,,,,,
0.57,0.1429,,,,,
0.58,0.1688,,,,,
0.6,0.1407,,,,,
0.61,0.1641,,,,,
0.62,0.1449,,,,,
0.64,0.1667,,,,,
0.65,0.1365,,,,,
0.67,0.1486,,,,,
0.68,0.1634,,,,,
0.7,0.179,,,,,
0.71,0.1112,,,,,
0.73,0.1644,,,,,
0.74,0.1432,,,,,
0.76,0.194,,,,,
0.77,0.1242,,,,,
0.78,0.1337,,,,,
0.8,0.1382,,,,,
0.81,0.0986,,,,,
0.83,0.1355,,,,,
0.84,0.106,,,,,
0.86,0.101,,,,,
0.87,0.1467,,,,,
0.89,0.1442,,,,,
0.9,0.1045,,,,,
0.91,0.1077,,,,,
0.93,0.1675,,,,,
0.94,0.1487,,,,,
0.96,0.1428,,,,,
0.97,0.0842,,,,,
0.99,0.145,,,,,
1.0,0.164,0.24443216621875763,0.4193939393939394,0.45367132867132864,0.4358597522569809,0.9332582970827122
1.02,0.0897,,,,,
1.03,0.0853,,,,,
1.05,0.0981,,,,,
1.06,0.1131,,,,,
1.07,0.1265,,,,,
1.09,0.1183,,,,,
1.1,0.0814,,,,,
1.12,0.1106,,,,,
1.13,0.0664,,,,,
1.15,0.1117,,,,,
1.16,0.0803,,,,,
1.18,0.1067,,,,,
1.19,0.1072,,,,,
1.21,0.0872,,,,,
1.22,0.0884,,,,,
1.23,0.0976,,,,,
1.25,0.0944,,,,,
1.26,0.0946,,,,,
1.28,0.0767,,,,,
1.29,0.1083,,,,,
1.31,0.1086,,,,,
1.32,0.0885,,,,,
1.34,0.0819,,,,,
1.35,0.1253,,,,,
1.37,0.1168,,,,,
1.38,0.0934,,,,,
1.39,0.1032,,,,,
1.41,0.093,,,,,
1.42,0.1004,,,,,
1.44,0.0759,,,,,
1.45,0.0855,,,,,
1.47,0.1019,,,,,
1.48,0.1006,,,,,
1.5,0.0897,,,,,
1.51,0.0661,,,,,
1.52,0.1105,,,,,
1.54,0.0722,,,,,
1.55,0.1105,,,,,
1.57,0.0901,,,,,
1.58,0.0996,,,,,
1.6,0.1034,,,,,
1.61,0.1195,,,,,
1.63,0.1158,,,,,
1.64,0.0801,,,,,
1.66,0.1137,,,,,
1.67,0.1023,,,,,
1.68,0.0801,,,,,
1.7,0.0824,,,,,
1.71,0.0867,,,,,
1.73,0.1236,,,,,
1.74,0.0856,,,,,
1.76,0.1084,,,,,
1.77,0.0781,,,,,
1.79,0.1256,,,,,
1.8,0.1028,,,,,
1.82,0.0968,,,,,
1.83,0.1086,,,,,
1.84,0.0972,,,,,
1.86,0.0995,,,,,
1.87,0.079,,,,,
1.89,0.0806,,,,,
1.9,0.0931,,,,,
1.92,0.0621,,,,,
1.93,0.0975,,,,,
1.95,0.0975,,,,,
1.96,0.0994,,,,,
1.97,0.1239,,,,,
1.99,0.0884,,,,,
2.0,0.092,0.21259382367134094,0.47950671019223795,0.5777972027972028,0.5240832507433102,0.9418519757855991
2.02,0.082,,,,,
2.03,0.0624,,,,,
2.05,0.0638,,,,,
2.06,0.0737,,,,,
2.08,0.0789,,,,,
2.09,0.0838,,,,,
2.11,0.0859,,,,,
2.12,0.084,,,,,
2.13,0.0445,,,,,
2.15,0.0613,,,,,
2.16,0.0675,,,,,
2.18,0.0824,,,,,
2.19,0.0509,,,,,
2.21,0.0685,,,,,
2.22,0.065,,,,,
2.24,0.0576,,,,,
2.25,0.0603,,,,,
2.27,0.0524,,,,,
2.28,0.0593,,,,,
2.29,0.0703,,,,,
2.31,0.0503,,,,,
2.32,0.0636,,,,,
2.34,0.0659,,,,,
2.35,0.0549,,,,,
2.37,0.0457,,,,,
2.38,0.0485,,,,,
2.4,0.0513,,,,,
2.41,0.0551,,,,,
2.43,0.0554,,,,,
2.44,0.0492,,,,,
2.45,0.0477,,,,,
2.47,0.0585,,,,,
2.48,0.0584,,,,,
2.5,0.0558,,,,,
2.51,0.0745,,,,,
2.53,0.046,,,,,
2.54,0.0715,,,,,
2.56,0.0481,,,,,
2.57,0.0672,,,,,
2.58,0.0675,,,,,
2.6,0.058,,,,,
2.61,0.0544,,,,,
2.63,0.0758,,,,,
2.64,0.0576,,,,,
2.66,0.088,,,,,
2.67,0.0998,,,,,
2.69,0.0779,,,,,
2.7,0.05,,,,,
2.72,0.0553,,,,,
2.73,0.0896,,,,,
2.74,0.0536,,,,,
2.76,0.0704,,,,,
2.77,0.0919,,,,,
2.79,0.0502,,,,,
2.8,0.0668,,,,,
2.82,0.0602,,,,,
2.83,0.0582,,,,,
2.85,0.0512,,,,,
2.86,0.061,,,,,
2.88,0.0906,,,,,
2.89,0.0534,,,,,
2.9,0.0543,,,,,
2.92,0.0621,,,,,
2.93,0.0722,,,,,
2.95,0.0517,,,,,
2.96,0.0554,,,,,
2.98,0.0799,,,,,
2.99,0.053,,,,,
3.0,,0.2399926632642746,0.5260574018126888,0.6088286713286714,0.5644246353322528,0.9445289447266754
3.01,0.039,,,,,
3.02,0.0335,,,,,
3.04,0.0331,,,,,
3.05,0.059,,,,,
3.06,0.0351,,,,,
3.08,0.0404,,,,,
3.09,0.0653,,,,,
3.11,0.0366,,,,,
3.12,0.0557,,,,,
3.14,0.0472,,,,,
3.15,0.0403,,,,,
3.17,0.0385,,,,,
3.18,0.0498,,,,,
3.19,0.0514,,,,,
3.21,0.0393,,,,,
3.22,0.0332,,,,,
3.24,0.0411,,,,,
3.25,0.035,,,,,
3.27,0.0313,,,,,
3.28,0.0565,,,,,
3.3,0.0657,,,,,
3.31,0.0449,,,,,
3.33,0.0706,,,,,
3.34,0.0579,,,,,
3.35,0.0455,,,,,
3.37,0.0447,,,,,
3.38,0.0415,,,,,
3.4,0.029,,,,,
3.41,0.0346,,,,,
3.43,0.0607,,,,,
3.44,0.0568,,,,,
3.46,0.0258,,,,,
3.47,0.0349,,,,,
3.49,0.0344,,,,,
3.5,0.0431,,,,,
3.51,0.0453,,,,,
3.53,0.0428,,,,,
3.54,0.0368,,,,,
3.56,0.0454,,,,,
3.57,0.0328,,,,,
3.59,0.056,,,,,
3.6,0.06,,,,,
3.62,0.046,,,,,
3.63,0.0416,,,,,
3.64,0.0544,,,,,
3.66,0.0384,,,,,
3.67,0.0295,,,,,
3.69,0.0383,,,,,
3.7,0.0452,,,,,
3.72,0.0518,,,,,
3.73,0.0576,,,,,
3.75,0.0481,,,,,
3.76,0.0414,,,,,
3.78,0.0238,,,,,
3.79,0.0393,,,,,
3.8,0.0403,,,,,
3.82,0.0416,,,,,
3.83,0.0296,,,,,
3.85,0.0309,,,,,
3.86,0.051,,,,,
3.88,0.053,,,,,
3.89,0.0509,,,,,
3.91,0.0452,,,,,
3.92,0.0384,,,,,
3.94,0.0359,,,,,
3.95,0.0473,,,,,
3.96,0.0317,,,,,
3.98,0.0355,,,,,
3.99,0.0369,,,,,
4.0,,0.2547091841697693,0.5256124721603563,0.6188811188811189,0.5684464070654357,0.9453350774191586
4.01,0.0279,,,,,
4.02,0.0334,,,,,
4.04,0.0335,,,,,
4.05,0.0429,,,,,
4.07,0.0304,,,,,
4.08,0.0247,,,,,
4.1,0.0309,,,,,
4.11,0.0298,,,,,
4.12,0.023,,,,,
4.14,0.0262,,,,,
4.15,0.0316,,,,,
4.17,0.032,,,,,
4.18,0.0238,,,,,
4.2,0.0331,,,,,
4.21,0.0226,,,,,
4.23,0.0306,,,,,
4.24,0.0312,,,,,
4.25,0.037,,,,,
4.27,0.0205,,,,,
4.28,0.024,,,,,
4.3,0.0199,,,,,
4.31,0.0369,,,,,
4.33,0.0387,,,,,
4.34,0.0264,,,,,
4.36,0.0214,,,,,
4.37,0.0288,,,,,
4.39,0.034,,,,,
4.4,0.0206,,,,,
4.41,0.0267,,,,,
4.43,0.0245,,,,,
4.44,0.0248,,,,,
4.46,0.032,,,,,
4.47,0.0338,,,,,
4.49,0.03,,,,,
4.5,0.0365,,,,,
4.52,0.0246,,,,,
4.53,0.0312,,,,,
4.55,0.0216,,,,,
4.56,0.0317,,,,,
4.57,0.0227,,,,,
4.59,0.0239,,,,,
4.6,0.0234,,,,,
4.62,0.0465,,,,,
4.63,0.0308,,,,,
4.65,0.0459,,,,,
4.66,0.025,,,,,
4.68,0.0328,,,,,
4.69,0.0338,,,,,
4.71,0.0209,,,,,
4.72,0.0266,,,,,
4.73,0.0221,,,,,
4.75,0.0267,,,,,
4.76,0.0257,,,,,
4.78,0.0288,,,,,
4.79,0.0516,,,,,
4.81,0.039,,,,,
4.82,0.0293,,,,,
4.84,0.0313,,,,,
4.85,0.0253,,,,,
4.86,0.0366,,,,,
4.88,0.0331,,,,,
4.89,0.0378,,,,,
4.91,0.0309,,,,,
4.92,0.0311,,,,,
4.94,0.0261,,,,,
4.95,0.0221,,,,,
4.97,0.0364,,,,,
4.98,0.0293,,,,,
5.0,0.0346,0.2666964828968048,0.5521924718665114,0.6219405594405595,0.584994861253854,0.9465062513308794
5.01,0.0175,,,,,
5.02,0.0238,,,,,
5.04,0.0122,,,,,
5.05,0.0311,,,,,
5.07,0.0196,,,,,
5.08,0.0124,,,,,
5.1,0.0186,,,,,
5.11,0.0151,,,,,
5.13,0.0186,,,,,
5.14,0.0215,,,,,
5.16,0.0163,,,,,
5.17,0.0168,,,,,
5.18,0.0267,,,,,
5.2,0.0194,,,,,
5.21,0.0224,,,,,
5.23,0.0174,,,,,
5.24,0.0124,,,,,
5.26,0.0148,,,,,
5.27,0.019,,,,,
5.29,0.0193,,,,,
5.3,0.033,,,,,
5.31,0.0215,,,,,
5.33,0.0145,,,,,
5.34,0.0152,,,,,
5.36,0.0228,,,,,
5.37,0.0147,,,,,
5.39,0.0177,,,,,
5.4,0.0132,,,,,
5.42,0.03,,,,,
5.43,0.0206,,,,,
5.45,0.0177,,,,,
