label,precision,recall,f1-score,support
location,0.6864406779661016,0.7377049180327869,0.7111501316944687,2196
micro avg,0.6864406779661016,0.7377049180327869,0.7111501316944687,2196
macro avg,0.6864406779661016,0.7377049180327869,0.7111501316944687,2196
weighted avg,0.6864406779661016,0.7377049180327869,0.7111501316944687,2196
