epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,967,0.11713261902332306,0.5823874755381605,0.6714801444043321,0.6237686019702369,0.9582117392219982
2.0,1935,0.11354531347751617,0.6291781360597719,0.7220216606498195,0.6724101702038243,0.9624988718072144
3.0,2902,0.13166595995426178,0.6672077922077922,0.7418772563176895,0.7025641025641025,0.9634164686061554
4.0,3870,0.1961132436990738,0.618066561014263,0.703971119133574,0.6582278481012658,0.9553386082613797
5.0,4837,0.17457042634487152,0.6789915966386555,0.7292418772563177,0.7032201914708442,0.96288997863955
6.0,5805,0.21290577948093414,0.6703658035347307,0.7360108303249098,0.7016562701656269,0.9636571497337465
7.0,6772,0.22898977994918823,0.6919795221843004,0.7319494584837545,0.7114035087719299,0.9635969794518487
8.0,7740,0.23296581208705902,0.6848561759729273,0.730595667870036,0.7069868995633187,0.9642438099822498
9.0,8707,0.2699752151966095,0.6620388734629116,0.753158844765343,0.7046654000422208,0.9621077649748789
10.0,9675,0.2527464032173157,0.6884297520661157,0.7518050541516246,0.718723037100949,0.9647402148079064
11.0,10642,0.24344544112682343,0.6942701798410706,0.7490974729241877,0.7206425005426526,0.9649508107945486
12.0,11610,0.25383278727531433,0.7016806722689075,0.7536101083032491,0.7267188859878154,0.9658984927344385
13.0,12577,0.2704100012779236,0.7000835421888053,0.7563176895306859,0.727114967462039,0.9650260236469208
14.0,13545,0.29418447613716125,0.7102641836292768,0.740072202166065,0.7248618784530386,0.9638527031499142
15.0,14512,0.3058532774448395,0.6934610578925448,0.7513537906137184,0.7212475633528266,0.964695087096483
16.0,15480,0.2932378649711609,0.6882956878850103,0.7563176895306859,0.7207052246828639,0.9654020879087819
17.0,16447,0.30850091576576233,0.6973629133528673,0.7518050541516246,0.7235613463626493,0.9646650019555342
18.0,17415,0.3237929344177246,0.7033613445378152,0.7554151624548736,0.7284595300261096,0.9652667047745118
19.0,18382,0.3284298777580261,0.7041841004184101,0.7594765342960289,0.7307859313938341,0.9656277264658985
19.99,19340,0.3307810425758362,0.70496632996633,0.7558664259927798,0.7295296167247386,0.965372002767833
