label,precision,recall,f1-score,support
location,0.6352459016393442,0.7189239332096475,0.6744995648389903,1078
micro avg,0.6352459016393442,0.7189239332096475,0.6744995648389903,1078
macro avg,0.6352459016393442,0.7189239332096475,0.6744995648389903,1078
weighted avg,0.6352459016393442,0.7189239332096475,0.6744995648389903,1078
