epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,1.8579,,,,,
0.04,0.5896,,,,,
0.06,0.4059,,,,,
0.08,0.3477,,,,,
0.1,0.3502,,,,,
0.11,0.324,,,,,
0.13,0.3206,,,,,
0.15,0.2973,,,,,
0.17,0.2886,,,,,
0.19,0.2438,,,,,
0.21,0.2281,,,,,
0.23,0.2448,,,,,
0.25,0.2387,,,,,
0.27,0.2615,,,,,
0.29,0.229,,,,,
0.3,0.2267,,,,,
0.32,0.2363,,,,,
0.34,0.2623,,,,,
0.36,0.2186,,,,,
0.38,0.2169,,,,,
0.4,0.1658,,,,,
0.42,0.2522,,,,,
0.44,0.2325,,,,,
0.46,0.2051,,,,,
0.48,0.1872,,,,,
0.5,0.214,,,,,
0.51,0.2145,,,,,
0.53,0.1968,,,,,
0.55,0.1678,,,,,
0.57,0.1639,,,,,
0.59,0.1632,,,,,
0.61,0.1625,,,,,
0.63,0.2293,,,,,
0.65,0.2111,,,,,
0.67,0.1747,,,,,
0.69,0.1812,,,,,
0.7,0.1584,,,,,
0.72,0.2433,,,,,
0.74,0.1638,,,,,
0.76,0.2228,,,,,
0.78,0.1843,,,,,
0.8,0.2308,,,,,
0.82,0.2012,,,,,
0.84,0.1875,,,,,
0.86,0.1886,,,,,
0.88,0.1565,,,,,
0.9,0.1401,,,,,
0.91,0.228,,,,,
0.93,0.1746,,,,,
0.95,0.1644,,,,,
0.97,0.1596,,,,,
0.99,0.1779,,,,,
1.0,,0.32622337341308594,0.31752751905165116,0.3465804066543438,0.3314184710561202,0.9172120418848168
1.01,0.1252,,,,,
1.03,0.1349,,,,,
1.05,0.1807,,,,,
1.07,0.1063,,,,,
1.09,0.1679,,,,,
1.11,0.1384,,,,,
1.12,0.1465,,,,,
1.14,0.1144,,,,,
1.16,0.1602,,,,,
1.18,0.1592,,,,,
1.2,0.139,,,,,
1.22,0.1491,,,,,
1.24,0.1429,,,,,
1.26,0.1285,,,,,
1.28,0.1469,,,,,
1.3,0.1308,,,,,
1.31,0.1467,,,,,
1.33,0.114,,,,,
1.35,0.1228,,,,,
1.37,0.1411,,,,,
1.39,0.1677,,,,,
1.41,0.1203,,,,,
1.43,0.1377,,,,,
1.45,0.1372,,,,,
1.47,0.1225,,,,,
1.49,0.1372,,,,,
1.51,0.1153,,,,,
1.52,0.1091,,,,,
1.54,0.1363,,,,,
1.56,0.1049,,,,,
1.58,0.1097,,,,,
1.6,0.1304,,,,,
1.62,0.133,,,,,
1.64,0.138,,,,,
1.66,0.1393,,,,,
1.68,0.1497,,,,,
1.7,0.1105,,,,,
1.71,0.1331,,,,,
1.73,0.1169,,,,,
1.75,0.1333,,,,,
1.77,0.1212,,,,,
1.79,0.1299,,,,,
1.81,0.1098,,,,,
1.83,0.1155,,,,,
1.85,0.1573,,,,,
1.87,0.1469,,,,,
1.89,0.0938,,,,,
1.91,0.1188,,,,,
1.92,0.1376,,,,,
1.94,0.1314,,,,,
1.96,0.1342,,,,,
1.98,0.1315,,,,,
