label,precision,recall,f1-score,support
location,0.6817792985457656,0.7386468952734013,0.7090747330960854,1079
micro avg,0.6817792985457656,0.7386468952734013,0.7090747330960854,1079
macro avg,0.6817792985457656,0.7386468952734013,0.7090747330960854,1079
weighted avg,0.6817792985457656,0.7386468952734013,0.7090747330960854,1079
