epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,557,0.12769022583961487,0.5625996810207337,0.6276690391459074,0.5933557611438184,0.9554482986753274
2.0,1115,0.14113563299179077,0.5824379399777695,0.699288256227758,0.635536688902365,0.9546363540679929
3.0,1672,0.13310202956199646,0.6424581005586593,0.7161921708185054,0.6773243584350022,0.9615378832303366
4.0,2230,0.1496913880109787,0.6564542483660131,0.7148576512455516,0.6844122657580919,0.9634023486249568
5.0,2787,0.18217892944812775,0.6689516129032258,0.7379893238434164,0.7017766497461929,0.9622746477814366
6.0,3345,0.19598577916622162,0.6527947776417788,0.7117437722419929,0.6809959565865077,0.9617784594102876
7.0,3902,0.2133437544107437,0.6719771241830066,0.7317615658362989,0.700596252129472,0.962184431713955
8.0,4460,0.24856127798557281,0.66733708769107,0.7379893238434164,0.7008871989860582,0.961462703174102
9.0,5017,0.23809194564819336,0.6826298701298701,0.748220640569395,0.7139219015280136,0.9632670245237344
10.0,5575,0.25440797209739685,0.6905550952775477,0.7415480427046264,0.7151437151437152,0.963597816771167
11.0,6132,0.2606169581413269,0.6938261234775305,0.7348754448398577,0.7137610715057249,0.9644699054234892
12.0,6690,0.27484026551246643,0.6919233971690258,0.7393238434163701,0.7148387096774194,0.963357240591216
13.0,7247,0.29445889592170715,0.6825141015310233,0.75355871886121,0.7162790697674418,0.962394935871412
14.0,7805,0.2941092252731323,0.6845718901453958,0.7540035587188612,0.7176121930567315,0.9632369525012404
15.0,8362,0.3009450435638428,0.6955985191279309,0.7522241992882562,0.722804017952554,0.9640188250860812
16.0,8920,0.30088040232658386,0.701009251471825,0.7415480427046264,0.720709035884133,0.964048897108575
17.0,9477,0.3112548887729645,0.7020117351215424,0.7451067615658363,0.7229175658178679,0.9642744372772791
18.0,10035,0.3232584595680237,0.6989604989604989,0.7477758007117438,0.7225445948850204,0.9636729968274016
19.0,10592,0.3192150592803955,0.7002893757751136,0.75355871886121,0.72594814656096,0.9635527087374262
19.98,11140,0.31993621587753296,0.6991297140489018,0.7504448398576512,0.7238789959236215,0.9641842212097974
