label,precision,recall,f1-score,support
location,0.7136130136986302,0.7505628095452499,0.7316216809304367,2221
micro avg,0.7136130136986302,0.7505628095452499,0.7316216809304367,2221
macro avg,0.7136130136986302,0.7505628095452499,0.7316216809304367,2221
weighted avg,0.7136130136986302,0.7505628095452499,0.7316216809304367,2221
