epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,557,0.1288183182477951,0.5333857030636292,0.6186788154897495,0.5728749209027632,0.9530321312061492
2.0,1115,0.1275257170200348,0.6211490424646128,0.6797266514806378,0.6491189906460735,0.9578585154399607
3.0,1672,0.1342187523841858,0.6089049338146811,0.6915717539863325,0.6476109215017065,0.9574563167538097
4.0,2230,0.14956983923912048,0.639901679639492,0.7116173120728929,0.6738567730802416,0.9597801313849041
5.0,2787,0.17488767206668854,0.652029826014913,0.7170842824601367,0.6830114992406162,0.9599439901088915
6.0,3345,0.20830871164798737,0.6633448873483535,0.69749430523918,0.6799911170330891,0.9600780563376086
7.0,3902,0.21544276177883148,0.6724429416737109,0.7248291571753986,0.6976540232405175,0.961120793672074
8.0,4460,0.24492163956165314,0.6613778705636744,0.7216400911161731,0.6901960784313725,0.9602270188139608
9.0,5017,0.2425871193408966,0.6628849270664505,0.7453302961275626,0.7016941882907999,0.9604206700332186
10.0,5575,0.261782169342041,0.6542597187758478,0.7207289293849658,0.6858877086494689,0.9587820827933443
11.0,6132,0.26785385608673096,0.6536082474226804,0.7220956719817767,0.6861471861471862,0.958960837764967
12.0,6690,0.2797210216522217,0.6686365555086534,0.7216400911161731,0.6941279579316388,0.9608526612146401
13.0,7247,0.2731340527534485,0.6832271762208068,0.7330296127562642,0.7072527472527472,0.9606888024906526
14.0,7805,0.2937891185283661,0.6741241029970452,0.7275626423690205,0.6998247151621385,0.9603461887950425
15.0,8362,0.29769665002822876,0.6790540540540541,0.7325740318906606,0.7047994740302432,0.9605696325095708
16.0,8920,0.3027949333190918,0.6816463670726586,0.7394077448747153,0.7093531468531469,0.9603908775379482
17.0,9477,0.31797802448272705,0.6847643097643098,0.7412300683371298,0.711879238678626,0.9610910011768036
18.0,10035,0.3175398111343384,0.684543918918919,0.738496583143508,0.7104974797282488,0.9612250674055205
19.0,10592,0.32115617394447327,0.6854122621564482,0.738496583143508,0.7109649122807018,0.9614783036153193
19.98,11140,0.32132866978645325,0.6873935264054515,0.7353075170842824,0.7105436935945411,0.9616421623393068
