epoch,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
5.43,0.0102,,,,,
5.47,0.0129,,,,,
5.51,0.0102,,,,,
5.56,0.0198,,,,,
5.6,0.0081,,,,,
5.64,0.012,,,,,
5.68,0.0091,,,,,
5.73,0.0127,,,,,
5.77,0.0111,,,,,
5.81,0.0113,,,,,
5.85,0.0128,,,,,
5.9,0.0131,,,,,
5.94,0.0118,,,,,
5.98,0.0096,,,,,
6.0,,0.20066072046756744,0.6504497138184792,0.7179602888086642,0.6825396825396826,0.9603777550897844
6.02,0.0138,,,,,
6.07,0.0088,,,,,
6.11,0.0099,,,,,
6.15,0.011,,,,,
6.19,0.0073,,,,,
6.24,0.0136,,,,,
6.28,0.0065,,,,,
6.32,0.0074,,,,,
6.36,0.008,,,,,
6.41,0.0104,,,,,
6.45,0.0091,,,,,
6.49,0.008,,,,,
6.53,0.0097,,,,,
6.57,0.0078,,,,,
6.62,0.0122,,,,,
6.66,0.0052,,,,,
6.7,0.0052,,,,,
6.74,0.0116,,,,,
6.79,0.0065,,,,,
6.83,0.0087,,,,,
6.87,0.0092,,,,,
6.91,0.0084,,,,,
6.96,0.0053,,,,,
7.0,0.0099,0.21978993713855743,0.6533929297033726,0.7256317689530686,0.6876202694034638,0.9595069365203291
7.04,0.0061,,,,,
7.08,0.0058,,,,,
7.13,0.0076,,,,,
7.17,0.0053,,,,,
7.21,0.0032,,,,,
7.25,0.0075,,,,,
7.3,0.0047,,,,,
7.34,0.0039,,,,,
7.38,0.0041,,,,,
7.42,0.0063,,,,,
7.47,0.008,,,,,
7.51,0.0034,,,,,
7.55,0.0096,,,,,
7.59,0.0083,,,,,
7.64,0.004,,,,,
7.68,0.0085,,,,,
7.72,0.0033,,,,,
7.76,0.0095,,,,,
7.8,0.007,,,,,
7.85,0.0087,,,,,
7.89,0.0052,,,,,
7.93,0.0065,,,,,
7.97,0.0058,,,,,
8.0,,0.2260156124830246,0.6517967781908303,0.7120938628158845,0.6806124649557903,0.9604528256561168
8.02,0.007,,,,,
8.06,0.0046,,,,,
8.1,0.0028,,,,,
8.14,0.0043,,,,,
8.19,0.002,,,,,
8.23,0.0063,,,,,
8.27,0.0044,,,,,
8.31,0.006,,,,,
8.36,0.0099,,,,,
8.4,0.0043,,,,,
8.44,0.0044,,,,,
8.48,0.0066,,,,,
8.53,0.0044,,,,,
8.57,0.0067,,,,,
8.61,0.0045,,,,,
8.65,0.0056,,,,,
8.7,0.003,,,,,
8.74,0.0132,,,,,
8.78,0.0044,,,,,
8.82,0.0056,,,,,
8.87,0.0055,,,,,
8.91,0.0074,,,,,
8.95,0.008,,,,,
8.99,0.003,,,,,
9.0,,0.22692106664180756,0.6698825503355704,0.7206678700361011,0.6943478260869566,0.9607981502612456
9.03,0.0056,,,,,
9.08,0.0041,,,,,
9.12,0.0049,,,,,
9.16,0.0054,,,,,
9.2,0.0025,,,,,
9.25,0.0011,,,,,
9.29,0.0025,,,,,
9.33,0.0028,,,,,
9.37,0.0036,,,,,
9.42,0.0042,,,,,
9.46,0.0032,,,,,
9.5,0.0025,,,,,
9.54,0.0042,,,,,
9.59,0.0022,,,,,
9.63,0.0049,,,,,
9.67,0.0036,,,,,
9.71,0.002,,,,,
9.76,0.0026,,,,,
9.8,0.0059,,,,,
9.84,0.0033,,,,,
9.88,0.0037,,,,,
9.93,0.0082,,,,,
9.97,0.0044,,,,,
10.0,,0.24499072134494781,0.6741573033707865,0.7310469314079422,0.7014505304178392,0.9609332772806438
10.01,0.0036,,,,,
10.05,0.0032,,,,,
10.1,0.0042,,,,,
10.14,0.0024,,,,,
10.18,0.0037,,,,,
10.22,0.0026,,,,,
10.27,0.0034,,,,,
10.31,0.0052,,,,,
10.35,0.0022,,,,,
10.39,0.003,,,,,
10.43,0.0018,,,,,
10.48,0.0017,,,,,
10.52,0.0037,,,,,
10.56,0.0025,,,,,
10.6,0.0035,,,,,
10.65,0.0033,,,,,
10.69,0.0028,,,,,
10.73,0.0026,,,,,
10.77,0.0078,,,,,
10.82,0.003,,,,,
10.86,0.0026,,,,,
10.9,0.0031,,,,,
10.94,0.0065,,,,,
10.99,0.0047,,,,,
11.0,,0.2318536639213562,0.666943866943867,0.723826714801444,0.694222029863666,0.961353672452105
11.03,0.0011,,,,,
11.07,0.0028,,,,,
11.11,0.0013,,,,,
11.16,0.0023,,,,,
11.2,0.0042,,,,,
11.24,0.0018,,,,,
11.28,0.0012,,,,,
11.33,0.0012,,,,,
11.37,0.0026,,,,,
11.41,0.0027,,,,,
11.45,0.0022,,,,,
11.5,0.001,,,,,
11.54,0.0015,,,,,
11.58,0.0023,,,,,
11.62,0.0018,,,,,
11.66,0.001,,,,,
11.71,0.0007,,,,,
11.75,0.0032,,,,,
11.79,0.0029,,,,,
11.83,0.0007,,,,,
11.88,0.0058,,,,,
11.92,0.002,,,,,
11.96,0.004,,,,,
12.0,0.0035,0.259635329246521,0.6572750210260724,0.7053249097472925,0.6804527644754027,0.9609482913939102
12.05,0.0009,,,,,
12.09,0.0021,,,,,
12.13,0.0015,,,,,
12.17,0.002,,,,,
12.22,0.0042,,,,,
12.26,0.0012,,,,,
12.3,0.002,,,,,
12.34,0.0021,,,,,
12.39,0.0007,,,,,
12.43,0.0013,,,,,
12.47,0.0013,,,,,
12.51,0.0006,,,,,
12.56,0.0033,,,,,
12.6,0.0015,,,,,
12.64,0.001,,,,,
12.68,0.0018,,,,,
12.73,0.0024,,,,,
12.77,0.0016,,,,,
12.81,0.0011,,,,,
12.85,0.0025,,,,,
12.9,0.0017,,,,,
12.94,0.0014,,,,,
12.98,0.0044,,,,,
13.0,,0.27956074476242065,0.6751484308736218,0.7184115523465704,0.6961084390030607,0.9613386583388385
