best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
10.0,D:/Jessy/similar-location/runs_ratio_exp\DLR_100_SYN_30_seed11\checkpoint-4715,4171.685953378677,0.0010537918424233794,0.9951481911190803,0.9969357565511412,0.9960411718131433,0.9996420194195942,0.24499072134494781,0.6741573033707865,0.7310469314079422,0.7014505304178392,0.9609332772806438,0.2644091248512268,0.6428279525950144,0.7143505903723887,0.6767046676704668,0.9577743048388524,1.0,0.3,11,7434,4460,1486,1488,3084,7544
