best_epoch_by_valid_f1,best_valid_f1_from_curve,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
9.0,0.6772626931567329,2092.1223044395447,0.0006881257286295295,0.9970113568439928,0.9976076555023924,0.9973094170403588,0.9997628453564497,0.3056226074695587,0.6386344712739384,0.7208646616541353,0.6772626931567329,0.9560328415040457,0.333251953125,0.5968672712283595,0.6691312384473198,0.6309368191721134,0.9513784158774206,0.5,0.3,11,3717,2230,743,744,3000,5230
9.0,0.6610312764158918,2073.189525604248,0.0018366813892498612,0.9948785135778943,0.9957086661103827,0.995293416741138,0.9994849278584933,0.3742940425872803,0.6271050521251003,0.6988382484361036,0.6610312764158918,0.950466958269299,0.344550758600235,0.6194995685936152,0.6818613485280152,0.6491862567811935,0.9540048290458163,0.5,0.3,22,3717,2230,743,744,3000,5230
8.0,0.6747203579418345,2965.2571334838867,0.0013838096056133509,0.9960477255779269,0.9964935840047747,0.9962706049078839,0.9995510244805036,0.2951466143131256,0.6438941076003416,0.7086466165413534,0.6747203579418345,0.9562708234174203,0.3316406309604645,0.5829858215179317,0.6460258780036968,0.6128890837352039,0.9510466308741027,0.5,0.6,11,3717,2230,743,744,6000,8230
6.0,0.6486021505376345,2389.466176509857,0.0029945119749754667,0.9925595238095238,0.9942610121487665,0.9934095394124436,0.9990116911922101,0.27744626998901367,0.6252072968490879,0.6738159070598749,0.6486021505376345,0.9531564014658943,0.26853951811790466,0.6260162601626016,0.6581196581196581,0.6416666666666667,0.9547500521656184,0.5,0.6,22,3717,2230,743,744,6000,8230
14.0,0.716835089228123,4299.504016876221,0.0002769137208815664,0.9984462667242123,0.9989636410743588,0.9987048868934553,0.9998582733868064,0.3143843710422516,0.684599589322382,0.7522563176895307,0.716835089228123,0.959597021199928,0.3156769871711731,0.6609149277688604,0.7479564032697548,0.7017469109501492,0.959573025093622,1.0,0.3,11,7434,4460,1486,1488,3000,7460
12.0,0.726182830229073,3772.135707139969,0.00044115472701378167,0.9981960312687913,0.9988824894696123,0.9985391423906504,0.9998083725850155,0.28979265689849854,0.6869177804779263,0.7702089009990918,0.726182830229073,0.9608627742655262,0.3119576871395111,0.6681596091205212,0.7510297482837529,0.7071751777634131,0.9573252133739332,1.0,0.3,22,7434,4460,1486,1488,3000,7460
7.0,0.6974515356131562,3463.1528651714325,0.00224244873970747,0.992430613961312,0.9938037658665704,0.9931167152604526,0.9992468918729674,0.24264904856681824,0.6741052631578948,0.7224729241877257,0.6974515356131562,0.959852261125458,0.2544856667518616,0.6663879598662207,0.7238873751135332,0.69394862864606,0.9588948190959219,1.0,0.6,11,7434,4460,1486,1488,6000,10460
6.0,0.7060915962650066,3080.7625358104706,0.0029874886386096478,0.9909996399855995,0.9912970409939379,0.9911483181804542,0.9990351365904218,0.2423175424337387,0.6916376306620209,0.7211625794732062,0.7060915962650066,0.9608776496838973,0.24032962322235107,0.6774053112755768,0.7121281464530892,0.6943328871039713,0.9601151994240029,1.0,0.6,22,7434,4460,1486,1488,6000,10460
