epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,967,0.12794461846351624,0.5780574125049155,0.6542056074766355,0.6137787056367432,0.9551742464505353
2.0,1935,0.12210944294929504,0.6197733489644393,0.7058299955496217,0.6600083229296713,0.9595019360716727
3.0,2902,0.1370900273323059,0.6430583501006036,0.7111704494882065,0.6754015215553677,0.9608230202718093
4.0,3870,0.16524097323417664,0.6551297898640297,0.7076101468624834,0.680359435173299,0.9603826588717638
5.0,4837,0.20924165844917297,0.6660914581535806,0.6871384067645749,0.6764512595837897,0.9600030369751728
6.0,5805,0.22257690131664276,0.6749464668094218,0.7013796172674678,0.6879092099519861,0.9619163313339913
7.0,6772,0.22506508231163025,0.6846491228070175,0.6947040498442367,0.6896399381488845,0.9609444992787184
8.0,7740,0.25291332602500916,0.6824938067712634,0.7356475300400535,0.7080745341614906,0.9629792726444462
9.0,8707,0.2688077688217163,0.6825463743676222,0.7205162438807299,0.7010175362632605,0.9621744742236732
10.0,9675,0.238783597946167,0.6771915247195679,0.7254116599910992,0.700472711645896,0.9619922557133096
11.0,10642,0.26687678694725037,0.6741293532338308,0.7236315086782377,0.6980038634900193,0.9618555918305368
12.0,11610,0.29457950592041016,0.6975073933248839,0.7347574543836226,0.7156480277416559,0.9631463062789462
13.0,12577,0.30264630913734436,0.6777732629012596,0.7423230974632844,0.7085811384876806,0.9610356085339002
14.0,13545,0.2980744242668152,0.699163179916318,0.7436582109479306,0.7207246064265689,0.963070381899628
15.0,14512,0.30655527114868164,0.6936026936026936,0.7334223408989764,0.7129569543586415,0.9637688861893554
16.0,15480,0.3286862373352051,0.6923076923076923,0.7449933244325768,0.7176848874598071,0.9629185331409915
17.0,16447,0.32490938901901245,0.6963151207115629,0.7316421895861148,0.7135416666666666,0.9639662895755827
18.0,17415,0.3268318772315979,0.6989966555183946,0.744103248776146,0.7208450097003664,0.9641485080859464
19.0,18382,0.3306383788585663,0.6969949916527546,0.7432131731197151,0.719362481154426,0.9639055500721282
19.99,19340,0.3347285985946655,0.6990332072299286,0.7400979083222073,0.7189796800691742,0.9636929618100372
