label,precision,recall,f1-score,support
location,0.7149552620366425,0.7561964849031095,0.7349978098992553,2219
micro avg,0.7149552620366425,0.7561964849031095,0.7349978098992553,2219
macro avg,0.7149552620366425,0.7561964849031095,0.7349978098992553,2219
weighted avg,0.7149552620366425,0.7561964849031095,0.7349978098992553,2219
