epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,1098,0.12738607823848724,0.5729257641921397,0.6188679245283019,0.5950113378684806,0.9569263880406015
2.0,2197,0.13195067644119263,0.5989583333333334,0.6509433962264151,0.6238698010849909,0.9601256434866068
3.0,3295,0.1313263326883316,0.6283112582781457,0.7160377358490566,0.6693121693121693,0.963063141668848
4.0,4394,0.1580127328634262,0.6401326699834162,0.7283018867924528,0.6813768755516327,0.964197423145159
5.0,5492,0.19346706569194794,0.6869409660107334,0.7245283018867924,0.7052341597796142,0.965099031498124
6.0,6591,0.18891175091266632,0.6775092936802974,0.6877358490566038,0.6825842696629214,0.9638774976005584
7.0,7689,0.22631622850894928,0.6393581081081081,0.7141509433962264,0.6746880570409983,0.9631503940901026
8.0,8788,0.22754834592342377,0.6840633737185461,0.6924528301886792,0.688232536333802,0.9633830672134485
9.0,9886,0.2246544361114502,0.6846361185983828,0.7188679245283018,0.7013345605154164,0.9646336852514324
10.0,10985,0.23105210065841675,0.6778169014084507,0.7264150943396226,0.7012750455373405,0.9617252712096094
11.0,12083,0.2470265030860901,0.6601195559350982,0.7292452830188679,0.6929627969520394,0.9637320768984673
12.0,13182,0.2750372290611267,0.6836555360281195,0.7339622641509433,0.7079162875341218,0.9650117790768694
13.0,14280,0.2561103403568268,0.6843525179856115,0.7179245283018868,0.7007366482504604,0.9655352936043975
14.0,15379,0.2911819815635681,0.7033363390441839,0.7358490566037735,0.719225449515906,0.9666986592211267
15.0,16477,0.2891682982444763,0.6847079037800687,0.7518867924528302,0.7167266187050361,0.965215368059797
16.0,17576,0.30393895506858826,0.7015985790408525,0.7452830188679245,0.7227813357731014,0.9663205653956898
17.0,18674,0.3060151934623718,0.6967285587975243,0.7433962264150943,0.7193062528525788,0.9673966785911642
18.0,19773,0.31085360050201416,0.704932735426009,0.7415094339622641,0.7227586206896551,0.966989500625309
19.0,20871,0.31061622500419617,0.7082228116710876,0.7556603773584906,0.7311729803742583,0.9677166041357648
19.99,21960,0.3088753819465637,0.706972639011474,0.7556603773584906,0.7305061559507524,0.9675420992932554
