best_epoch_by_valid_f1,best_valid_f1_from_curve,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
5.0,0.6631532718489239,1551.8831253051758,0.004476417321711779,0.9741873804971319,0.9790232185748599,0.9765993131539014,0.9982907226242863,0.22435513138771057,0.6224237427864798,0.7095864661654135,0.6631532718489239,0.9538612565445026,0.2384183704853058,0.6035889070146819,0.6839186691312384,0.6412478336221836,0.9525547445255474,0.5,0.3,11,3717,2230,743,744,3084,5314
12.0,0.665810868635002,3026.0196845531464,0.00021738231589552015,0.9979173341877603,0.999037690457097,0.9984771980444017,0.9999062939247227,0.3429386019706726,0.638752052545156,0.6952636282394995,0.665810868635002,0.9534519446743114,0.31261661648750305,0.641725352112676,0.6923076923076923,0.6660575605299223,0.9577905624944109,0.5,0.3,22,3717,2230,743,744,3084,5314
18.0,0.6997742663656885,7710.682450771332,3.869248303089989e-06,1.0,1.0,1.0,1.0,0.3946149945259094,0.6733275412684622,0.7283834586466166,0.6997742663656885,0.9561220847215611,0.4098065197467804,0.636899747262005,0.6987060998151571,0.6663728514764213,0.9546661036375701,0.5,0.6,11,3717,2230,743,744,6168,8398
4.0,0.6472327841149135,3227.187393426895,0.005580387078225613,0.9696577043515819,0.9796007417912076,0.9746038636856956,0.9980364174436259,0.2035481035709381,0.6137820512820513,0.6845397676496873,0.6472327841149135,0.952890412578319,0.19829370081424713,0.6020321761219306,0.6752136752136753,0.6365264100268578,0.9527826631293409,0.5,0.6,22,3717,2230,743,744,6168,8398
5.0,0.7014176663031625,3196.5207872390747,0.005436437204480171,0.9698307579102281,0.9748520710059172,0.9723349317594984,0.9982544185031639,0.1880975216627121,0.6787674124102997,0.7256317689530686,0.7014176663031625,0.9621344063419615,0.21215656399726868,0.6467908902691512,0.709355131698456,0.6766298462204895,0.9583050747500959,1.0,0.3,11,7434,4460,1486,1488,3084,7544
10.0,0.7145979020979021,5895.021849155426,0.0006583905778825283,0.9967316816025303,0.9973625909906109,0.9970470364901919,0.9997957877826638,0.2894037067890167,0.6887110362257792,0.7425068119891008,0.7145979020979021,0.9617701747861659,0.28469163179397583,0.6780529461998293,0.7267734553775743,0.7015683675723436,0.960040199799001,1.0,0.3,22,7434,4460,1486,1488,3084,7544
19.99,0.7204371584699454,10375.466840982437,4.726423503598198e-05,0.9995164410058027,0.999758162031439,0.9996372869060572,0.9999741188101899,0.3595699667930603,0.698601102161933,0.7436823104693141,0.7204371584699454,0.9617890817368326,0.36865776777267456,0.6904362416107382,0.7475022706630337,0.7178368948975143,0.9612537964792263,1.0,0.6,11,7434,4460,1486,1488,6168,10628
19.0,0.7282704126426691,10176.663118362427,3.830696368822828e-05,0.9996777052614616,0.9996777052614616,0.9996777052614616,0.9999819081710454,0.35099709033966064,0.7047578589634664,0.7534059945504087,0.7282704126426691,0.9620825585719598,0.34740373492240906,0.7091858946451893,0.745537757437071,0.7269076305220885,0.9616451917740412,1.0,0.6,22,7434,4460,1486,1488,6168,10628
