epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.03,1.9948,,,,,
0.06,0.834,,,,,
0.09,0.6785,,,,,
0.12,0.5846,,,,,
0.15,0.5482,,,,,
0.18,0.5223,,,,,
0.21,0.5164,,,,,
0.24,0.489,,,,,
0.28,0.3831,,,,,
0.31,0.3917,,,,,
0.34,0.3696,,,,,
0.37,0.3415,,,,,
0.4,0.335,,,,,
0.43,0.3661,,,,,
0.46,0.3158,,,,,
0.49,0.3203,,,,,
0.52,0.2925,,,,,
0.55,0.3582,,,,,
0.58,0.3141,,,,,
0.61,0.309,,,,,
0.64,0.2614,,,,,
0.67,0.2993,,,,,
0.7,0.3233,,,,,
0.73,0.2927,,,,,
0.76,0.2215,,,,,
0.8,0.2533,,,,,
0.83,0.2454,,,,,
0.86,0.256,,,,,
0.89,0.2686,,,,,
0.92,0.2877,,,,,
0.95,0.2487,,,,,
0.98,0.2561,,,,,
1.0,,0.29182612895965576,0.3984375,0.4242144177449168,0.4109221128021487,0.925065445026178
1.01,0.2467,,,,,
1.04,0.2466,,,,,
1.07,0.2312,,,,,
1.1,0.2427,,,,,
1.13,0.1918,,,,,
1.16,0.1634,,,,,
1.19,0.1836,,,,,
1.22,0.1425,,,,,
1.25,0.1948,,,,,
1.28,0.2024,,,,,
1.32,0.2303,,,,,
1.35,0.1786,,,,,
1.38,0.1828,,,,,
1.41,0.2206,,,,,
1.44,0.1985,,,,,
1.47,0.1812,,,,,
1.5,0.1627,,,,,
1.53,0.1755,,,,,
1.56,0.1865,,,,,
1.59,0.1237,,,,,
1.62,0.1761,,,,,
1.65,0.1907,,,,,
1.68,0.2277,,,,,
1.71,0.1991,,,,,
1.74,0.2235,,,,,
1.77,0.1828,,,,,
1.8,0.2118,,,,,
1.84,0.1888,,,,,
1.87,0.2174,,,,,
1.9,0.1568,,,,,
1.93,0.2036,,,,,
1.96,0.1498,,,,,
1.99,0.149,,,,,
2.0,,0.2797735035419464,0.42570579494799404,0.5295748613678374,0.4719934102141681,0.9303902903379343
2.02,0.1334,,,,,
2.05,0.1023,,,,,
2.08,0.1194,,,,,
2.11,0.1388,,,,,
2.14,0.1229,,,,,
2.17,0.1289,,,,,
2.2,0.1107,,,,,
2.23,0.1518,,,,,
2.26,0.1132,,,,,
2.29,0.131,,,,,
2.33,0.1253,,,,,
2.36,0.1177,,,,,
2.39,0.1423,,,,,
2.42,0.1671,,,,,
2.45,0.1339,,,,,
2.48,0.1167,,,,,
2.51,0.0983,,,,,
2.54,0.1375,,,,,
2.57,0.1487,,,,,
2.6,0.1094,,,,,
2.63,0.1061,,,,,
2.66,0.1161,,,,,
2.69,0.1087,,,,,
2.72,0.1211,,,,,
2.75,0.1205,,,,,
2.78,0.1115,,,,,
2.81,0.1233,,,,,
2.85,0.1227,,,,,
2.88,0.1526,,,,,
2.91,0.1121,,,,,
2.94,0.1059,,,,,
2.97,0.1234,,,,,
3.0,0.1442,0.2741473317146301,0.44420446364290855,0.5702402957486137,0.49939295831647107,0.9308662541646835
3.03,0.0881,,,,,
3.06,0.1067,,,,,
