label,precision,recall,f1-score,support
location,0.6474464579901154,0.7158469945355191,0.679930795847751,1098
micro avg,0.6474464579901154,0.7158469945355191,0.679930795847751,1098
macro avg,0.6474464579901154,0.7158469945355191,0.679930795847751,1098
weighted avg,0.6474464579901154,0.7158469945355191,0.679930795847751,1098
