best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
5.0,D:/Jessy/similar-location/runs_ratio_exp\DLR_50_SYN_60_seed22\checkpoint-2625,4238.653643846512,0.0045435731299221516,0.9753582283977421,0.9801461765026727,0.9777463409325862,0.9986956201589801,0.22047336399555206,0.6029292107404394,0.6621983914209115,0.631175468483816,0.9502305237025653,0.21561887860298157,0.5956140350877193,0.6448243114909782,0.6192430460556316,0.9525740006557963,0.5,0.6,22,3717,2230,743,744,6168,8398
